collected_funds,campaign_quality,goal,images,video,comments_count,updates_count,creators,business_venture,social,pitch_size,filler_words,duration,reach30in2,posemo,negemo,time
1750,6,3000,0,1,1,2,1,1,0,479,0,3.3322045101752,FALSE,2.71,0,1330
3042,9,5000,5,1,25,6,2,1,0,558,0,3.52636052461616,FALSE,2.51,0.54,761
595,8,1000,2,1,9,5,1,1,0,311,0,2.89037175789616,FALSE,2.25,2.25,957
1045,9,1000,7,1,16,14,1,1,0,1003,0,2.89037175789616,FALSE,3.19,0.2,708
3016,6,10000,0,1,21,0,5,0,0,685,0,4.0943445622221,FALSE,4.38,0.15,988
2460,5,10000,3,0,2,0,9,0,1,1568,0,4.0943445622221,FALSE,4.72,0.77,1082
1051,9,10000,49,1,27,43,6,1,0,667,0,4.78749174278205,FALSE,6.15,1.05,603
1473,6,10000,0,1,8,0,1,0,1,407,0,3.40119738166216,FALSE,6.39,0,833
1040,9,3000,3,1,8,4,1,1,0,396,0,3.2188758248682,FALSE,5.05,0.51,749
715,3,2417,0,0,7,0,1,1,0,244,0,3.3322045101752,FALSE,3.28,0.41,977
900,9,18000,5,1,1,0,2,0,0,560,0,4.0943445622221,FALSE,6.25,0.36,1264
3060,9,3000,11,1,15,6,1,1,0,241,0,5.65948221575962,FALSE,7.88,0.41,407
5705,4,3000,1,1,16,1,1,0,1,1225,0,3.40119738166216,FALSE,5.63,1.63,1185
6250,3,6000,0,0,25,1,1,0,1,257,0,4.17438726989564,FALSE,4.67,0.39,854
1660,9,6000,5,1,5,4,3,1,0,349,0,3.91202300542815,FALSE,2.29,0,591
765,6,2500,0,1,4,0,1,1,0,298,0,4.0943445622221,FALSE,6.71,0.67,1322
1696,7,1200,1,1,14,1,8,1,0,188,0,2.63905732961526,FALSE,2.13,0,592
1075,8,7000,6,1,4,3,2,1,0,908,0,3.09104245335832,FALSE,2.31,0.44,1064
1000,1,1000,0,0,2,0,1,0,1,232,0,3.36729582998647,FALSE,3.88,0,742
2274,9,10000,4,1,5,0,10,1,0,73,0,4.78749174278205,FALSE,1.37,8.22,373
3538,6,2400,0,1,13,0,2,1,0,229,0.44,4.00733318523247,FALSE,4.8,0.44,1265
2254,6,2500,10,0,20,12,1,1,0,165,0,3.71357206670431,FALSE,4.24,0.61,732
551,7,4000,3,1,4,6,2,1,0,562,0,4.14313472639153,FALSE,2.85,0.71,788
2100,9,6500,11,1,9,11,3,1,0,1245,0,3.55534806148941,FALSE,2.65,1.12,1337
1570,9,5000,61,1,9,0,14,1,0,295,0,3.91202300542815,FALSE,3.05,0.68,1127
1165,9,3500,16,1,1,0,2,1,0,1144,0,3.8286413964891,TRUE,4.11,1.22,1356
10400,6,9000,0,1,4,2,1,1,0,1330,0,3.40119738166216,FALSE,4.44,0.9,1309
535,8,10000,5,1,2,1,1,0,0,714,0,3.40119738166216,FALSE,3.22,1.96,1069
3500,3,5000,3,0,13,1,1,0,1,810,0,4.0943445622221,FALSE,1.73,1.85,1238
1060,9,10000,15,1,0,1,3,1,0,551,0,4.77912349311153,FALSE,5.81,0.36,506
596,9,20000,15,1,4,5,3,1,0,1311,0,4.0943445622221,FALSE,2.67,0.69,1338
920,3,1500,0,0,7,0,2,1,0,315,0,3.3322045101752,FALSE,2.54,0.63,944
2120,7,2000,1,1,14,1,2,1,0,516,0,3.61091791264422,FALSE,5.81,1.36,832
1855,9,1500,13,1,10,6,5,1,0,460,0,3.09104245335832,FALSE,3.26,1.3,601
800,9,2500,11,1,17,6,1,0,1,240,0,3.2188758248682,FALSE,2.08,1.67,1008
585,6,5000,0,1,8,0,1,1,0,294,0,3.55534806148941,FALSE,5.78,0,865
10103,6,7500,8,0,45,6,1,1,0,506,0,4.54329478227,FALSE,5.34,0.2,1244
975,6,5000,0,1,1,2,1,0,1,120,0,5.22035582507832,FALSE,7.5,0,393
3395,9,3000,15,1,16,9,2,1,0,418,0,3.40119738166216,FALSE,6.94,0.24,1256
2210,3,2000,3,0,7,6,1,0,1,686,0,3.40119738166216,FALSE,3.79,2.04,1274
570,3,3500,0,1,1,0,1,0,1,458,0,2.83321334405622,FALSE,3.28,1.09,1330
3220,6,7500,7,0,35,0,3,1,0,1172,0,3.36729582998647,FALSE,5.29,1.79,921
1320,6,4000,0,1,7,0,2,1,0,787,0,4.07753744390572,FALSE,4.19,0.25,943
2305,0,2000,0,0,10,0,2,0,1,190,0,2.484906649788,TRUE,8.95,1.05,1126
3364,3,4000,0,0,24,0,1,1,0,388,0,2.63905732961526,TRUE,4.64,1.8,1167
2005,3,10000,0,0,9,0,1,0,1,352,0,3.97029191355212,FALSE,3.98,1.7,1219
825,7,3000,1,1,13,1,5,1,0,1370,0,3.61091791264422,FALSE,2.04,1.02,1067
865,3,7000,0,0,3,0,2,1,0,425,0,4.0943445622221,FALSE,6.82,0.47,1279
1245,6,19000,5,0,17,2,1,0,0,652,0,2.99573227355399,FALSE,3.83,0.61,1009
665,6,2500,6,0,0,0,3,0,1,315,0,3.76120011569356,FALSE,5.08,0.32,1294
855,6,3000,0,1,4,0,4,1,0,625,0,3.25809653802148,FALSE,5.76,0.32,1008
5000,9,4000,12,1,61,7,2,1,0,1759,0,4.0943445622221,FALSE,3.41,1.76,879
3045,3,3000,0,0,7,0,1,1,0,693,0,3.68887945411394,FALSE,2.89,1.01,1303
2620,9,7500,12,1,12,2,4,1,0,1459,0,3.63758615972639,FALSE,3.5,0.14,1140
8880,9,5000,27,1,39,19,4,0,1,957,0,4.18965474202643,FALSE,2.93,1.15,937
1200,6,3500,0,1,5,0,1,1,0,524,0,3.2188758248682,FALSE,4.2,0.57,739
510,3,3000,0,0,2,0,1,1,0,737,0,4.33073334028633,FALSE,3.66,0.68,526
3250,6,3000,0,1,35,3,1,1,0,506,0,3.91202300542815,FALSE,5.93,0.4,936
2887,9,2500,8,1,28,7,7,1,0,527,0.57,3.17805383034795,FALSE,3.42,1.33,1011
1500,9,1500,10,1,5,1,4,1,0,512,0,3.71357206670431,FALSE,6.05,0.78,475
2130,9,5000,11,1,13,10,4,1,0,525,0,3.85014760171006,FALSE,6.67,0.19,607
1154,6,3000,0,1,11,4,3,1,0,432,0,3.8286413964891,FALSE,3.24,0.69,879
3220,6,2500,15,0,0,0,4,1,0,622,0,3.49650756146648,FALSE,5.31,0.64,1036
1425,9,15000,6,1,4,0,1,0,1,237,0,2.77258872223978,FALSE,7.17,0.42,1234
565,6,2000,8,0,8,12,19,1,0,319,0,3.97029191355212,FALSE,2.19,3.13,965
1062,3,1000,0,0,6,0,1,1,0,542,0,3.49650756146648,FALSE,2.77,0,1020
990,8,5000,2,1,17,0,1,1,0,576,0.17,3.68887945411394,FALSE,3.12,0.17,1106
534,3,1700,0,0,6,0,2,0,1,676,0,3.91202300542815,FALSE,4.29,0,1113
1060,4,1500,2,0,19,0,1,0,1,195,0,4.34380542185368,FALSE,3.08,0,880
1745,6,1700,4,0,17,5,1,1,0,386,0,3.52636052461616,TRUE,2.59,0.78,1000
2929,9,2929,17,1,12,24,1,1,0,753,0,3.76120011569356,FALSE,4.25,1.73,1174
2032,6,14624,0,1,24,2,1,1,0,922,0,4.29045944114839,FALSE,3.9,0.65,894
2200,8,12000,2,1,23,0,1,1,0,773,0,4.43081679884331,FALSE,3.62,1.55,553
1660,3,1500,1,0,11,4,1,1,0,606,0,2.07944154167984,FALSE,4.46,1.32,969
2066,1,5000,0,0,3,0,1,0,1,373,0,3.25809653802148,FALSE,4.83,1.61,887
3036,9,5000,3,1,9,9,1,1,0,419,0,3.80666248977032,FALSE,6.21,0,1319
1015,3,2000,0,1,4,0,1,0,1,175,0,4.0943445622221,FALSE,4,1.71,1104
980,8,3500,3,1,11,6,1,1,0,2163,0,4.61512051684126,FALSE,1.2,1.02,826
3120,6,2000,0,1,4,0,1,1,0,579,0,4.0943445622221,TRUE,6.56,0.69,1334
807,6,8691,0,1,15,0,2,1,0,1149,0,4.0943445622221,FALSE,4.53,0.52,880
600,6,10000,3,0,10,0,2,1,0,777,0,4.39444915467244,FALSE,5.28,0,1161
1015,7,2400,2,1,3,2,1,1,0,336,0,3.40119738166216,FALSE,3.87,4.76,1270
1390,4,8000,1,0,15,2,1,0,1,1099,0,4.0943445622221,FALSE,6.19,0.55,1079
875,8,4000,2,1,4,0,2,0,0,396,0,3.40119738166216,FALSE,7.07,0,1075
3960,7,3000,10,1,12,3,2,1,0,275,0,3.91202300542815,FALSE,2.18,0,1147
1795,0,1500,0,0,3,0,2,0,1,801,0,3.95124371858143,FALSE,2.25,1,661
9776,9,18500,9,1,18,2,1,1,0,656,0,3.97029191355212,FALSE,5.18,0.3,1257
2075,9,10000,20,1,33,21,7,1,0,2548,0,4.0943445622221,FALSE,3.89,1.65,1106
855,0,5000,0,0,1,0,1,0,1,255,0,3.40119738166216,FALSE,2.75,1.57,1301
1347,3,5000,0,0,14,2,1,1,0,660,0,4.07753744390572,FALSE,3.64,0.3,943
19595,6,15000,3,0,89,0,4,0,1,622,0,3.43398720448515,FALSE,5.63,0.64,1034
1465,6,2500,0,1,8,1,1,1,0,422,0,3.40119738166216,FALSE,2.84,0.47,1248
2245,6,2500,3,0,4,1,3,1,0,941,0,3.36729582998647,TRUE,3.51,2.34,1354
2650,3,2500,0,0,9,3,4,1,0,57,0,3.76120011569356,FALSE,3.51,0,1269
887,8,10000,2,1,3,4,1,0,0,555,0,3.46573590279973,FALSE,3.06,0.18,1330
675,4,2500,0,1,6,0,1,0,1,613,0,3.63758615972639,FALSE,2.61,0.33,1117
3398,9,2500,5,1,18,4,1,1,0,743,0,4.0943445622221,FALSE,3.77,1.35,1323
540,3,1000,1,0,0,3,3,1,0,195,0,3.85014760171006,FALSE,3.59,1.03,393
780,6,7000,0,1,9,1,7,1,0,199,0,4.12713438504509,FALSE,0.5,0.5,606
8110,6,15000,3,0,36,4,1,1,0,565,0,4.02535169073515,FALSE,4.42,0.18,1059
660,6,3000,0,1,6,0,1,1,0,266,0,3.80666248977032,FALSE,0.75,1.5,1169
4885,6,4000,12,0,10,29,1,1,0,544,0,2.484906649788,FALSE,2.94,0,1330
3505,9,10000,4,1,6,0,1,1,0,204,0,3.09104245335832,FALSE,7.35,0,1341
547,7,7000,1,1,23,1,1,1,0,304,0,3.68887945411394,FALSE,5.92,0.33,1177
3650,6,8000,10,0,20,8,1,1,0,1221,0,3.52636052461616,FALSE,4.01,0.49,1244
2235,6,5000,43,0,85,34,5,0,1,499,0,4.38202663467388,FALSE,2,0.2,1175
540,2,2500,0,0,4,0,2,1,0,680,0,2.19722457733622,FALSE,5.44,1.03,837
3280,9,3000,5,1,31,12,1,1,0,370,0,4.26267987704132,TRUE,2.97,0,977
947,4,2500,3,0,10,1,1,0,0,269,0,4.04305126783455,FALSE,1.12,0,1114
5797,2,10000,1,0,23,0,1,0,1,786,0,3.46573590279973,FALSE,4.71,0.51,1131
1262,8,6500,9,1,3,6,4,1,0,1092,0,3.40119738166216,FALSE,2.75,1.65,1055
1330,7,4000,1,1,8,7,1,0,1,773,0,4.0943445622221,FALSE,7.5,0.65,1345
1050,7,1000,1,1,2,0,1,1,0,293,0,3.40119738166216,FALSE,5.12,0,1331
573,9,2500,15,1,6,10,1,1,0,275,0,3.40119738166216,FALSE,2.91,0.73,1084
1073,9,20000,7,1,9,0,1,0,0,476,0,3.80666248977032,FALSE,6.72,0.21,1352
3291,3,7500,0,0,19,0,1,1,0,963,0,3.80666248977032,FALSE,5.71,0.31,1122
7001,6,7000,45,0,27,14,5,1,0,852,0,3.91202300542815,FALSE,4.34,1.06,1086
625,4,10000,4,0,0,5,1,0,1,558,0,3.80666248977032,FALSE,7.35,0.36,1279
1605,6,2266,5,0,7,0,1,0,0,667,0,3.46573590279973,FALSE,2.4,0.9,1320
1095,3,10000,4,0,22,11,4,0,1,1010,0,4.65396035015752,FALSE,3.07,0.79,928
7733,1,20000,1,0,9,18,1,0,1,219,0,3.85014760171006,TRUE,3.2,1.37,1357
3105,9,20000,35,1,15,12,3,0,1,2219,0,3.40119738166216,FALSE,5.63,1.08,1195
1028,9,2500,3,1,9,0,2,1,0,482,0,3.89182029811063,FALSE,5.81,1.66,1099
3545,6,4500,0,1,37,2,2,1,0,270,0,3.76120011569356,FALSE,3.33,0.37,900
1700,9,6000,8,1,7,4,1,1,0,332,0,3.80666248977032,FALSE,6.02,0.3,1328
1750,8,1500,5,1,9,0,1,0,0,547,0,3.40119738166216,FALSE,7.31,0.18,1091
530,6,2500,24,0,4,10,3,0,1,413,0,3.76120011569356,FALSE,4.6,0.24,1294
3660,9,2200,3,1,10,0,1,1,0,487,0,4.21950770517611,FALSE,5.34,0.21,1256
1000,9,10000,4,1,7,2,1,1,0,726,0,4.0943445622221,FALSE,3.44,0.41,1264
1325,3,1800,0,0,11,0,1,1,0,428,0,3.09104245335832,FALSE,3.97,0.47,1122
4366,6,5000,4,0,46,5,1,1,0,1316,0,3.40119738166216,FALSE,4.86,0.53,1050
1202,7,10000,1,1,9,3,1,0,0,1025,0,3.55534806148941,FALSE,5.66,0.68,1253
1500,9,1500,4,1,13,1,1,1,0,575,0,3.8286413964891,TRUE,6.09,0.7,1013
935,6,5000,0,1,4,4,1,1,0,446,0,2.77258872223978,FALSE,2.69,0.67,1108
1665,3,1650,0,1,3,0,1,0,1,407,0,3.40119738166216,FALSE,3.93,0.74,1167
1305,7,15000,1,1,6,0,2,1,0,1011,0,3.73766961828337,FALSE,4.35,2.27,1175
2565,6,4000,0,1,6,1,3,0,1,780,0,3.80666248977032,TRUE,5.13,0.51,1256
525,7,10000,1,1,7,2,1,1,0,288,0,4.0943445622221,FALSE,6.25,0.35,993
2200,6,12000,7,0,10,2,1,1,0,1068,0,4.70048036579242,FALSE,2.34,1.5,1183
550,5,20000,0,1,1,1,1,1,0,382,0,4.07753744390572,FALSE,3.14,1.05,680
1125,3,4000,0,1,9,0,2,1,0,769,0,3.93182563272433,FALSE,5.07,0,838
13025,6,10000,18,0,23,10,2,1,0,411,0,3.40119738166216,TRUE,5.6,1.7,1196
3680,1,1000,0,0,21,2,1,0,1,665,0,3.95124371858143,FALSE,4.06,2.71,1226
1765,9,7500,3,1,30,5,2,0,0,484,0,3.91202300542815,FALSE,3.93,0,709
1410,8,6000,2,1,11,3,1,1,0,116,0,4.0943445622221,FALSE,4.31,0,911
1307,9,8000,16,1,12,0,1,1,0,210,0,4.44265125649032,FALSE,3.81,0,370
975,6,2000,3,0,1,6,2,0,0,929,0,3.40119738166216,TRUE,4.74,1.4,1293
1532,6,10000,14,0,27,0,1,0,1,1049,0,4.0943445622221,FALSE,3.62,1.33,907
5693,9,4500,4,1,15,2,4,1,0,485,0,3.40119738166216,FALSE,3.09,0.82,1069
1097,7,4500,1,1,15,2,1,1,0,404,0,3.09104245335832,FALSE,4.7,0.99,762
1410,3,3500,0,0,2,0,1,1,0,375,0,3.91202300542815,FALSE,2.4,0.53,1343
1716,6,1500,0,1,17,7,3,1,0,234,0.43,3.49650756146648,FALSE,8.55,0.43,799
970,2,5000,0,0,25,10,1,0,1,407,0,4.83628190695148,FALSE,3.93,0.74,919
1040,6,6000,37,0,8,0,1,1,0,308,0,3.09104245335832,FALSE,3.9,0.32,1237
6650,9,6000,5,1,12,17,2,1,0,734,0,4.46590811865458,FALSE,5.72,2.86,1328
3790,6,20000,0,1,6,0,1,0,1,272,0,3.09104245335832,FALSE,3.68,0,1073
5449,9,10000,7,1,21,12,4,1,0,781,0,3.85014760171006,FALSE,3.07,1.15,1211
1580,4,10000,1,0,29,7,2,0,0,662,0,4.23410650459726,FALSE,3.32,0.6,1125
1010,0,2500,0,0,14,0,1,0,1,64,0,3.40119738166216,FALSE,0,6.25,1101
1230,3,1100,0,0,0,0,1,0,1,372,0,3.40119738166216,FALSE,2.69,0.81,1312
2920,6,6000,25,0,38,18,3,0,1,667,0,4.78749174278205,FALSE,4.05,0.6,1136
10105,9,10000,5,1,64,0,3,1,0,287,0,3.89182029811063,FALSE,5.57,0.35,938
630,3,15000,2,0,2,0,1,0,1,467,0,4.78749174278205,FALSE,6.42,0.86,1100
1110,6,1000,0,1,8,0,5,1,0,223,0,3.17805383034795,FALSE,7.17,0.45,934
3860,6,20000,3,0,41,3,6,1,0,697,0,3.55534806148941,FALSE,4.88,0.29,980
1985,6,3000,0,1,12,0,1,1,0,481,0,4.04305126783455,FALSE,3.12,2.29,969
655,2,1500,0,0,4,0,1,0,1,302,0,2.484906649788,TRUE,6.95,2.98,935
6020,8,6000,7,1,29,0,1,0,1,466,0,4.55387689160054,FALSE,4.08,2.15,1131
2435,3,20000,2,0,6,4,1,0,1,181,0,4.0943445622221,FALSE,2.76,1.66,1093
4436,7,15000,1,1,18,0,1,1,0,488,0,3.40119738166216,FALSE,5.74,0,1070
1154,6,1000,4,0,13,11,1,1,0,787,0,4.49980967033027,FALSE,3.56,2.16,601
2907,5,5000,2,0,12,1,3,1,0,867,0,3.61091791264422,FALSE,4.04,0.23,1087
650,9,11000,8,1,3,0,1,1,0,589,0,3.40119738166216,FALSE,4.41,0.68,1340
2510,6,6000,0,1,28,0,2,1,0,321,0,3.93182563272433,FALSE,3.43,0,888
2670,5,5000,2,1,18,0,2,0,1,317,0,3.3322045101752,TRUE,5.99,1.89,1159
1855,9,15000,4,1,11,2,1,1,0,372,0,3.40119738166216,FALSE,4.57,0.81,1178
1930,0,10000,0,0,1,0,1,1,0,55,0,2.30258509299405,FALSE,5.45,1.82,1223
1025,9,5000,8,1,4,5,1,1,0,248,0,3.93182563272433,FALSE,5.24,1.21,404
2814,6,7777,10,0,9,8,1,1,0,547,0,4.27666611901606,FALSE,5.3,0.37,1231
2075,9,6000,5,1,15,7,2,0,1,2777,0,3.36729582998647,FALSE,3.75,0.36,1249
1012,6,1000,19,0,18,11,3,0,0,777,0,3.80666248977032,FALSE,6.05,0.26,1256
1035,3,3000,0,0,9,0,1,1,0,640,0,2.89037175789616,FALSE,5.62,0.94,1117
1295,6,5000,1,1,11,0,1,1,0,159,0,2.77258872223978,FALSE,5.66,0,1040
990,6,3210,4,0,8,6,1,1,0,684,0,3.98898404656427,FALSE,5.85,0.44,828
2755,3,2000,3,0,14,0,2,0,1,353,0,4.78749174278205,FALSE,7.65,2.55,1212
770,9,2000,3,1,19,0,3,1,0,914,0,2.94443897916644,TRUE,2.52,1.53,1106
2270,6,2000,0,1,25,0,1,1,0,522,0,4.12713438504509,FALSE,5.17,0.19,1095
1530,6,2500,0,1,7,0,1,1,0,281,0,4.78749174278205,FALSE,5.34,0.71,1271
726,0,2000,0,0,5,0,2,0,1,571,0,4.49980967033027,FALSE,2.1,2.45,1207
625,3,2000,0,0,5,0,1,1,0,483,0,3.2188758248682,FALSE,4.97,0.41,1163
640,5,5000,0,1,5,0,1,1,0,340,0,3.87120101090789,FALSE,3.82,0.59,1048
1860,3,1400,0,1,6,0,1,0,1,179,0,4.29045944114839,FALSE,5.03,0.56,1055
2895,9,10000,9,1,21,2,1,0,1,670,0,3.76120011569356,FALSE,3.58,0.75,1266
4590,3,3000,0,0,14,0,3,1,0,409,0,3.40119738166216,FALSE,3.91,2.2,1118
7050,7,20000,1,1,24,0,3,1,0,789,0,3.43398720448515,FALSE,4.82,0.38,1103
3761,9,6000,10,1,37,3,3,1,0,746,0,3.68887945411394,FALSE,4.02,0.54,1120
1020,7,1800,1,1,5,1,1,1,0,373,0,4.24849524204936,FALSE,2.14,2.41,1257
565,3,2000,0,0,5,0,2,1,0,893,0,3.91202300542815,FALSE,4.14,0.45,693
617,1,1500,0,0,7,0,2,0,1,419,0,2.39789527279837,FALSE,4.06,0.48,1250
910,9,2500,4,1,12,2,5,0,1,336,0,4.07753744390572,FALSE,5.95,0.89,995
1820,6,5000,4,0,6,0,1,0,1,391,0,3.40119738166216,FALSE,2.81,0,1154
1748,5,2295,2,0,28,0,1,0,1,448,0,2.94443897916644,FALSE,7.37,0.67,1178
1265,9,11000,6,1,15,2,3,1,0,817,0,3.8286413964891,FALSE,8.08,0.98,1152
3000,6,3000,0,1,7,3,1,1,0,266,0,4.0943445622221,FALSE,7.52,0,1329
1600,3,1000,0,0,0,0,1,0,1,476,0,3.2188758248682,FALSE,4.62,0.42,1293
1420,8,3500,10,1,9,12,1,1,0,1226,0,3.68887945411394,FALSE,3.59,1.14,1302
2115,9,2000,56,1,4,7,3,1,0,880,0,3.29583686600433,FALSE,4.66,0.34,1319
1680,6,5000,11,0,13,7,4,1,0,641,0,3.3322045101752,FALSE,3.74,0.31,1098
3325,2,3000,0,0,6,2,1,0,1,337,0,4.02535169073515,FALSE,6.23,1.19,620
6032,3,7500,0,0,20,0,5,1,0,337,0,3.63758615972639,FALSE,8.01,0.89,813
1005,5,7500,2,0,31,13,2,1,0,891,0,4.00733318523247,FALSE,2.92,0.79,740
2485,6,4000,0,1,3,5,1,1,0,1798,0,3.40119738166216,FALSE,5.9,0.22,1125
1465,3,2000,0,0,1,2,1,1,0,538,0,3.55534806148941,FALSE,4.65,0.19,487
1609,6,7500,0,1,15,0,8,1,0,1282,0.08,3.13549421592915,FALSE,5.3,0.94,1138
1895,8,10000,16,1,18,18,1,0,1,804,0,4.0943445622221,FALSE,2.36,2.11,970
1135,6,7500,6,0,4,3,2,0,1,205,0,3.71357206670431,FALSE,2.44,0.98,1146
8150,8,8000,2,1,53,6,1,1,0,895,0,3.40119738166216,FALSE,3.13,1.34,1224
1535,8,1200,2,1,23,0,1,1,0,185,0,4.46590811865458,TRUE,2.16,0,1004
1578,9,5000,4,1,5,0,1,1,0,415,0,4.44265125649032,FALSE,5.3,0.96,1235
805,6,3500,0,1,2,0,4,1,0,341,0,2.83321334405622,FALSE,3.52,0,1359
5440,9,8000,4,1,32,4,7,1,0,346,0,3.55534806148941,FALSE,5.2,0.87,1132
2265,6,6000,0,1,30,6,7,1,0,508,0,3.25809653802148,FALSE,1.57,1.77,676
12031,9,5000,5,1,0,7,2,0,1,659,0,3.87120101090789,TRUE,4.55,0.15,1357
1915,9,5000,3,1,15,0,2,1,0,153,0,3.2188758248682,FALSE,5.88,0,1253
2387,3,5000,0,0,27,5,1,0,1,909,0,4.23410650459726,FALSE,4.73,0.88,705
4462,9,5000,12,1,14,11,6,1,0,819,0,4.04305126783455,FALSE,4.52,1.34,1337
1925,6,5000,23,0,17,4,4,1,0,472,0,2.70805020110221,FALSE,6.36,0.42,1225
565,6,7500,11,0,12,15,1,0,0,1261,0,4.77912349311153,FALSE,3.01,0.4,1145
3050,4,3000,1,0,9,0,1,1,0,228,0,4.78749174278205,FALSE,1.32,0.88,617
4816,1,3000,1,0,26,2,2,0,1,174,0,3.85014760171006,FALSE,2.87,2.87,1079
1285,7,20000,1,1,12,1,1,0,1,855,0,4.33073334028633,FALSE,3.51,0.23,831
1496,7,15000,1,1,2,0,1,1,0,484,0,4.0943445622221,FALSE,4.75,1.45,1296
3315,9,2200,11,1,35,13,3,1,0,429,0,3.17805383034795,FALSE,3.03,2.56,994
1306,5,1000,8,0,15,22,2,1,0,1048,0,4.76217393479776,FALSE,5.34,1.15,1290
705,8,5295,2,1,14,4,2,1,0,1085,0,3.80666248977032,FALSE,3.87,0.18,1022
2145,2,6000,2,0,18,4,1,0,1,503,0,3.8286413964891,TRUE,2.39,1.39,1099
600,6,8000,6,0,6,1,1,0,0,156,0,3.58351893845611,FALSE,6.41,0,1053
1090,6,24500,15,0,2,1,2,1,0,480,0,3.68887945411394,FALSE,7.5,0.21,1302
680,5,1500,0,1,4,0,1,1,0,322,0,4.35670882668959,FALSE,4.04,0,531
2465,6,3500,0,1,11,3,1,0,1,756,0,3.76120011569356,TRUE,3.17,1.85,1002
3735,6,7000,4,0,25,0,1,1,0,541,0,2.94443897916644,FALSE,5.73,0,1202
6117,9,10000,18,1,58,5,6,1,0,335,0,3.8286413964891,FALSE,2.09,0.3,1125
3170,0,5000,0,0,30,5,5,0,1,755,0,4.78749174278205,FALSE,2.91,1.32,756
1140,9,15000,13,1,0,1,4,1,0,680,0,4.02535169073515,FALSE,5.59,1.62,1352
620,7,5500,1,1,8,2,5,1,0,645,0,3.17805383034795,FALSE,5.12,1.09,1120
4982,9,8000,10,1,51,11,2,1,0,2096,0,3.52636052461616,FALSE,3.01,2.34,1209
745,6,1500,0,1,3,2,2,1,0,326,0,3.66356164612965,FALSE,3.99,0.31,1033
2010,9,5000,20,1,22,0,7,1,0,1346,0,3.40119738166216,TRUE,4.23,0.89,797
1571,9,5000,3,1,14,0,1,1,0,461,0,3.80666248977032,FALSE,5.64,0,1212
1150,6,15000,0,1,7,0,2,0,1,1298,0,4.18965474202643,FALSE,4.85,0.15,1232
1400,3,2500,5,0,8,0,1,1,0,50,0,3.98898404656427,FALSE,2,0,1356
921,6,11000,11,0,9,3,7,1,0,353,0,4.0943445622221,FALSE,4.53,0.85,1105
640,9,2500,9,1,0,0,1,0,1,498,0,4.31748811353631,FALSE,3.41,0.4,1294
1860,4,1800,1,0,14,2,1,1,0,429,0,4.0943445622221,FALSE,4.66,2.8,663
5180,9,10000,3,1,21,4,2,1,0,880,0,3.46573590279973,FALSE,2.73,0.23,1355
2117,9,22000,50,1,14,22,6,1,0,1668,0,3.85014760171006,FALSE,3,0.84,1354
1975,6,10000,0,1,5,0,3,1,0,255,0,4.49980967033027,FALSE,3.92,1.18,517
4231,6,3500,0,1,4,0,1,1,0,436,0,3.04452243772342,FALSE,5.05,0.46,1355
665,4,7000,1,0,4,0,1,1,0,452,0,4.52178857704904,FALSE,3.98,1.11,1005
1990,4,2300,1,0,0,4,1,0,1,554,0,2.07944154167984,FALSE,4.15,0.54,1358
845,2,12000,0,0,7,0,1,0,1,868,0,4.0943445622221,FALSE,2.42,1.84,695
1387,6,2500,0,1,12,0,1,0,1,148,0,2.63905732961526,TRUE,4.73,0,1196
1417,7,3000,1,1,10,0,1,0,1,170,0,3.40119738166216,FALSE,4.71,0.59,1302
1486,1,20000,0,0,5,0,1,1,0,441,0,4.49980967033027,FALSE,4.99,0,1042
690,6,8500,17,0,29,20,8,1,0,1026,0,3.95124371858143,FALSE,4.09,0.58,1082
590,9,20000,21,1,18,27,5,1,0,1495,0,4.24849524204936,FALSE,5.15,0.33,988
1320,0,2000,0,0,21,0,2,0,1,513,0,4.0943445622221,TRUE,3.31,1.95,1217
661,4,1200,1,0,7,5,1,1,0,752,0,4.0943445622221,FALSE,4.39,0.13,686
630,6,15000,0,1,6,1,2,0,1,1045,0,3.13549421592915,FALSE,3.54,0.29,760
3635,8,3600,2,1,30,3,1,1,0,371,0,4.38202663467388,FALSE,2.7,0.81,708
2896,9,10000,9,1,0,6,2,1,0,841,0,4.0943445622221,FALSE,5.11,0,1338
700,2,3500,0,0,6,0,2,0,1,333,0,2.56494935746154,FALSE,5.71,0,1185
1130,6,5000,21,0,1,0,1,1,0,433,0,3.58351893845611,FALSE,2.08,0,462
2475,6,10000,8,0,14,11,1,1,0,797,0,3.80666248977032,FALSE,4.64,1.38,1172
523,1,5000,0,0,8,0,1,0,1,711,0,2.89037175789616,FALSE,4.64,0,976
1805,8,2500,2,1,26,3,1,1,0,307,0,4.0943445622221,FALSE,5.21,0,751
680,5,2500,3,0,8,0,1,0,1,1102,0,3.40119738166216,FALSE,2.72,0.91,1319
1091,3,2500,0,0,11,0,2,0,0,726,0,3.52636052461616,FALSE,3.03,0.41,757
2502,9,1500,9,1,14,4,4,1,0,491,0,3.71357206670431,FALSE,5.3,0.61,1160
703,6,5000,0,1,20,4,1,1,0,507,0,3.97029191355212,FALSE,5.72,1.97,1103
7131,5,6000,2,0,37,0,2,1,0,806,0,3.43398720448515,FALSE,4.09,3.35,1074
5740,3,15000,0,0,28,0,1,1,0,576,0,3.71357206670431,FALSE,4.17,0.17,762
2065,4,2500,7,0,19,5,1,1,0,453,0,3.09104245335832,FALSE,2.65,1.55,1205
